2270,Aux Valve 9 Return Port Pressure
2271,Aux Valve 9 Port Flow Command
2272,Aux Valve 9 State Command
2273,Aux Valve 9 Fail Safe Mode Command
2274,Aux Valve 9 Fail Safe Mode
2275,Aux Valve 10 Extend Port Measured Flow
2276,Aux Valve 10 Retract Port Measured Flow
2277,Aux Valve 10 Extend Port Estimated Flow
2278,Aux Valve 10 Retract Port Estimated Flow
2279,Aux Valve 10 State
2280,Aux Valve 10 Extend Port Pressure
2281,Aux Valve 10 Retract Port Pressure
2282,Aux Valve 10 Return Port Pressure
2283,Aux Valve 10 Port Flow Command
2284,Aux Valve 10 State Command
2285,Aux Valve 10 Fail Safe Mode Command
2286,Aux Valve 10 Fail Safe Mode
2287,Aux Valve 11 Extend Port Measured Flow
2288,Aux Valve 11 Retract Port Measured Flow
2289,Aux Valve 11 Extend Port Estimated Flow
2290,Aux Valve 11 Retract Port Estimated Flow
2291,Aux Valve 11 State
2292,Aux Valve 11 Extend Port Pressure
2293,Aux Valve 11 Retract Port Pressure
2294,Aux Valve 11 Return Port Pressure
2295,Aux Valve 11 Port Flow Command
2296,Aux Valve 11 State Command
2297,Aux Valve 11 Fail Safe Mode Command
2298,Aux Valve 11 Fail Safe Mode
2299,Aux Valve 12 Extend Port Measured Flow
2300,Aux Valve 12 Retract Port Measured Flow
2301,Aux Valve 12 Extend Port Estimated Flow
2302,Aux Valve 12 Retract Port Estimated Flow
2303,Aux Valve 12 State
2304,Aux Valve 12 Extend Port Pressure
2305,Aux Valve 12 Retract Port Pressure
2306,Aux Valve 12 Return Port Pressure
2307,Aux Valve 12 Port Flow Command
2308,Aux Valve 12 State Command
2309,Aux Valve 12 Fail Safe Mode Command
2310,Aux Valve 12 Fail Safe Mode
2311,Aux Valve 13 Extend Port Measured Flow
2312,Aux Valve 13 Retract Port Measured Flow
2313,Aux Valve 13 Extend Port Estimated Flow
2314,Aux Valve 13 Retract Port Estimated Flow
2315,Aux Valve 13 State
2316,Aux Valve 13 Extend Port Pressure
2317,Aux Valve 13 Retract Port Pressure
2318,Aux Valve 13 Return Port Pressure
2319,Aux Valve 13 Port Flow Command
2320,Aux Valve 13 State Command
2321,Aux Valve 13 Fail Safe Mode Command
2322,Aux Valve 13 Fail Safe Mode
2323,Aux Valve 14 Extend Port Measured Flow
2324,Aux Valve 14 Retract Port Measured Flow
2325,Aux Valve 14 Extend Port Estimated Flow
2326,Aux Valve 14 Retract Port Estimated Flow
2327,Aux Valve 14 State
2328,Aux Valve 14 Extend Port Pressure
2329,Aux Valve 14 Retract Port Pressure
2330,Aux Valve 14 Return Port Pressure
2331,Aux Valve 14 Port Flow Command
2332,Aux Valve 14 State Command
2333,Aux Valve 14 Fail Safe Mode Command
2334,Aux Valve 14 Fail Safe Mode
2335,Aux Valve 15 Extend Port Measured Flow
2336,Aux Valve 15 Retract Port Measured Flow
2337,Aux Valve 15 Extend Port Estimated Flow
2338,Aux Valve 15 Retract Port Estimated Flow
2339,Aux Valve 15 State
2340,Aux Valve 15 Extend Port Pressure
2341,Aux Valve 15 Retract Port Pressure
2342,Aux Valve 15 Return Port Pressure
2343,Aux Valve 15 Port Flow Command
2344,Aux Valve 15 State Command
2345,Aux Valve 15 Fail Safe Mode Command
2346,Aux Valve 15 Fail Safe Mode
2347,High Beam Head Light Command
2348,High Beam Head Light Data
2349,Low Beam Head Light Command
2350,Low Beam Head Light Data
2351,Alternate Beam Head Light Command
2352,Alternate Beam Head Light Data
2353,Tractor Front Low Mounted Work Lights Command
2354,Tractor Front Low Mounted Work Lights
2355,Tractor Front High Mounted Work Lights Command
2356,Tractor Front High Mounted Work Lights
2357,Tractor Underside Mounted Work Lights Command
2358,Tractor Underside Mounted Work Lights
2359,Tractor Rear Low Mounted Work Lights Command
2360,Tractor Rear Low Mounted Work Lights
2361,Tractor Rear High Mounted Work Lights Command
2362,Tractor Rear High Mounted Work Lights
2363,Tractor Side Low Mounted Work Lights Command
2364,Tractor Side Low Mounted Work Lights
2365,Tractor Side High Mounted Work Lights Command
2366,Tractor Side High Mounted Work Lights
2367,Left Turn Signal Lights Command
2368,Left Turn Signal Lights
2369,Right Turn Signal Lights Command
2370,Right Turn Signal Lights
2371,Left Stop Light Command
2372,Left Stop Light
2373,Right Stop Light Command
2374,Right Stop Light
2375,Center Stop Light Command
2376,Center Stop Light
2377,Tractor Marker Light Command
2378,Tractor Marker Light
2379,Implement Marker Light Command
2380,Implement Marker Light
2381,Tractor Clearance Light Command
2382,Tractor Clearance Light
2383,Implement Clearance Light Command
2384,Implement Clearance Light
2385,Rotating Beacon Light Command
2386,Rotating Beacon Light
2387,Tractor Front Fog Lights Command
2388,Tractor Front Fog Lights
2389,Rear Fog Light Command
2390,Rear Fog Lights
2391,Back Up Light and Alarm Horn Command
2392,Back Up Light and Alarm Horn
2393,Lighting Data Request Command
2394,Implement Rear Work Light
2395,Implement OEM Option 1 Light Command
2396,Implement OEM Option 1 Light
2397,Implement OEM Option 2 Light Command
2398,Implement OEM Option 2 Light
2399,Implement Left Facing Work Light Command
2400,Implement Left Facing Work Light
2401,Implement Right Forward Work Light Command
2402,Implement Right Forward Work Light
2403,Running Light Command
2404,Running Light
2405,Implement Rear Work Light Command
2406,Implement Right Facing Work Light Command
2407,Implement Right Facing Work Light
2408,Rear Power Take Off Engagement
2409,Number of Members in Working Set
2410,Language Code Command
2411,Decimal Symbol Command
2412,Date Command
2413,Time Command
2414,Distance Unit Command
2415,Area Unit Command
2416,Volume Unit Command
2417,Mass Unit Command
2418,Repetition Rate Parameter
2419,Data Format/Error Condition
2420,Process Data Type
2421,Process Data Modifier
2422,Count Number
2423,Group Number
2424,Element Number
2425,Implement Type
2426,Implement Position
2427,Data Dictionary Row
2428,Data Dictionary Column
2429,Process Variable Value
2430,Engine Coolant Level - Main Radiator
2431,Engine Oil Rail High Pressure Leakage
2432,Engine Demand - Percent Torque
2433,Engine Exhaust Manifold Bank 2 Temperature 1
2434,Engine Exhaust Manifold Bank 1 Temperature 1
2435,Sea Water Pump Outlet Pressure
2436,Generator Average AC Frequency
2437,Generator Phase A AC Frequency
2438,Generator Phase B AC Frequency
2439,Generator Phase C AC Frequency
2440,Generator Average Line-Line AC RMS Voltage
2441,Generator Phase AB Line-Line AC RMS Voltage
2442,Generator Phase BC Line-Line AC RMS Voltage
2443,Generator Phase CA Line-Line AC RMS Voltage
2444,Generator Average Line-Neutral AC RMS Voltage
2445,Generator Phase A Line-Neutral AC RMS Voltage
2446,Generator Phase B Line-Neutral AC RMS Voltage
2447,Generator Phase C Line-Neutral AC RMS Voltage
2448,Generator Average AC RMS Current
2449,Generator Phase A AC RMS Current
2450,Generator Phase B AC RMS Current
2451,Generator Phase C AC RMS Current
2452,Generator Total Real Power
2453,Generator Phase A Real Power
2454,Generator Phase B Real Power
2455,Generator Phase C Real Power
2456,Generator Total Reactive Power
2457,Generator Phase A Reactive Power
2458,Generator Phase B Reactive Power
2459,Generator Phase C Reactive Power
2460,Generator Total Apparent Power
2461,Generator Phase A Apparent Power
2462,Generator Phase B Apparent Power
2463,Generator Phase C Apparent Power
2464,Generator Overall Power Factor
2465,Generator Phase A Power Factor
2466,Generator Phase B Power Factor
2467,Generator Phase C Power Factor
2468,Generator Total kW Hours Export
2469,Generator Total kW Hours Import
2470,Utility Average AC Frequency
2471,Utility Phase A AC Frequency
2472,Utility Phase B AC Frequency
2473,Utility Phase C AC Frequency
2474,Utility Average Line-Line AC RMS Voltage
2475,Utility Phase AB Line-Line AC RMS Voltage
2476,Utility Phase BC Line-Line AC RMS Voltage
2477,Utility Phase CA Line-Line AC RMS Voltage
2478,Utility Average Line-Neutral AC RMS Voltage
2479,Utility Phase A Line-Neutral AC RMS Voltage
2480,Utility Phase B Line-Neutral AC RMS Voltage
2481,Utility Phase C Line-Neutral AC RMS Voltage
2482,Utility Average AC RMS Current
2483,Utility Phase A AC RMS Current
2484,Utility Phase B AC RMS Current
2485,Utility Phase C AC RMS Current
2486,Utility Total Real Power
2487,Utility Phase A Real Power
2488,Utility Phase B Real Power
2489,Utility Phase C Real Power
2490,Utility Total Reactive Power
2491,Utility Phase A Reactive Power
2492,Utility Phase B Reactive Power
2493,Utility Phase C Reactive Power
2494,Utility Total Apparent Power
2495,Utility Phase A Apparent Power
2496,Utility Phase B Apparent Power
2497,Utility Phase C Apparent Power
2498,Utility Overall Power Factor
2499,Utility Phase A Power Factor
2500,Utility Phase B Power Factor
2501,Utility Phase C Power Factor
2502,Utility Total kW Hours Export
2503,Utility Total kW Hours Import
2504,Bus #1 Average AC Frequency
2505,Bus #1 Phase A AC Frequency
2506,Bus #1 Phase B AC Frequency
2507,Bus #1 Phase C AC Frequency
2508,Bus #1 Average Line-Line AC RMS Voltage
2509,Bus #1 Phase AB Line-Line AC RMS Voltage
2510,Bus #1 Phase BC Line-Line AC RMS Voltage
2511,Bus #1 Phase CA Line-Line AC RMS Voltage
2512,Bus #1 Average Line-Neutral AC RMS Voltage
2513,Bus #1 Phase A Line-Neutral AC RMS Voltage
2514,Bus #1 Phase B Line-Neutral AC RMS Voltage
2515,Bus #1 Phase C Line-Neutral AC RMS Voltage
2516,Bus #1/Generator AC Phase Difference
2517,Bus #1/Utility AC Phase Difference
2518,Generator Overall Power Factor Lagging
2519,Generator Phase A Power Factor Lagging
2520,Generator Phase B Power Factor Lagging
2521,Generator Phase C Power Factor Lagging
2522,Utility Overall Power Factor Lagging
2523,Utility Phase A Power Factor Lagging
2524,Utility Phase B Power Factor Lagging
2525,Utility Phase C Power Factor Lagging
2526,Bus #1/Generator Phase Match
2527,Bus #1/Generator Voltage Match
2528,Bus #1/Generator Frequency Match
2529,Bus #1/Generator In Sync
2530,Bus #1/Generator Dead Bus
2531,Bus #1/Utility Phase Match
2532,Bus #1/Utility Voltage Match
2533,Bus #1/Utility Frequency Match
2534,Bus #1/Utility In Sync
2535,Bus #1/Utility Dead Bus
2536,Transmission Mode 1 Indicator
2537,Transmission Mode 2 Indicator
2538,Transmission Mode 3 Indicator
2539,Transmission Mode 4 Indicator
2540,Parameter Group Number (RQST)
2541,Control Byte (ACKM)
2542,Group Function Value (ACK)
2543,Parameter Group Number (ACK)
2544,Group Function Value (NACK)
2545,Parameter Group Number (NACK)
2546,Group Function Value (NACK_AD)
2547,Parameter Group Number (NACK_AD)
2548,Group Function Value (NACK_Busy)
2549,Parameter Group Number (NACK_Busy)
2550,Manufacturer Specific Information (PropA_PDU1)
2551,Manufacturer Defined Usage (PropB_PDU2)
2552,Parameter Group Number of Requested Information (XFER)
2553,Length of data for the reported PGN (XFER)
2554,Controller Application Identity (CAI)
2555,Transfer Data
2556,Control Byte (TP.CM)
2557,Total Message Size (TP.CM_RTS)
2558,Total Number of Packets (TP.CM_RTS)
2559,Maximum Number of Packets (TP.CM_RTS)
2560,Parameter Group Number of the packeted message (TP.CM_RTS)
2561,Number of Packets that can be sent (TP.CM_CTS)
2562,Next Packet Number to be sent (TP.CM_CTS)
2563,Parameter Group Number of the packeted message (TP.CM_CTS)
2564,Total Message Size (TP.CM_EndofMsgACK)
2565,Total Number of Packets (TP.CM_EndofMsgACK)
2566,Parameter Group Number of the packeted message (TP.CM_EndofMsgACK)
2567,Total Message Size (TP.CM_BAM)
2568,Total Number of Packets (TP.CM_BAM)
2569,Parameter Group Number of the packeted message (TP.CM_BAM)
2570,Connection Abort Reason
2571,Parameter Group Number of packeted message (TP.CM_Conn_Abort)
2572,Sequence Number (TP.DT)
2573,Packetized Data (TP.DT)
2574,Parameter Group Number (RQST2)
2575,Use Transfer Mode
2576,Laser Receiver Type
2577,Display Deadbands
2578,LED Pattern Control
2579,SLI Battery 1 Net Current (High Range/Resolution)
2580,Hydraulic Brake Pressure Circuit 1
2581,Hydraulic Brake Pressure Circuit 2
2582,Hydraulic Brake Pressure Supply State Circuit 1
2583,Hydraulic Brake Pressure Supply State Circuit 2
2584,Hydraulic Brake Pressure Warning State Circuit 1
2585,Hydraulic Brake Pressure Warning State Circuit 2
2586,Tire Air Leakage Rate
2587,Tire Pressure Threshold Detection
2588,Maximum Vehicle Speed Limit 1
2589,Maximum Vehicle Speed Limit 2
2590,Maximum Vehicle Speed Limit 3
2591,Maximum Vehicle Speed Limit 4
2592,Maximum Vehicle Speed Limit 5
2593,Maximum Vehicle Speed Limit 6
2594,Maximum Vehicle Speed Limit 7
2595,Applied Vehicle Speed Limit
2596,Selected Maximum Vehicle Speed Limit
2597,Implement Left Forward Work Light Command
2598,Implement Left Forward Work Light
2599,Fire Apparatus Pump Engagement
2600,Payload Percentage
2601,Travel Velocity Control Position
2602,Hydraulic Oil Level
2603,Pneumatic Supply Pressure Request
2604,Parking and/or Trailer Air Pressure Request
2605,"Service Brake Air Pressure Request, Circuit #1"
2606,"Service Brake Air Pressure Request, Circuit #2"
2607,Auxiliary Equipment Supply Pressure Request
2608,Air Suspension Supply Pressure Request
2609,Cab A/C Refrigerant Compressor Outlet Pressure
2610,Solar Intensity Percent
2611,Solar Sensor Maximum
2612,Front Wheel Drive Actuator Status
2613,Drive Axle Lube Pressure
2614,Steering Axle Lube Pressure
2615,Engine Throttle Synchronization Mode Status
2616,Trolling Mode Status
2617,Slow Vessel Mode Status
2618,Suspend Signal
2619,Suspend Duration
2620,Brake Lining Display
2621,Pneumatic Brake Pressure Limitation Valve Front Axle
2622,Hillholder system
2623,Accelerator Pedal #1 Channel 2
2624,Accelerator Pedal #1 Channel 3
2625,Accelerator Pedal #2 Channel 2
2626,Accelerator Pedal #2 Channel 3
2627,Gaseous Fuel Tank 1 High Pressure Shutoff Valve
2628,Gaseous Fuel Tank 1 Low Pressure Shutoff Valve
2629,Engine Turbocharger 1 Compressor Outlet Temperature
2630,Engine Charge Air Cooler 1 Outlet Temperature
2631,Engine Charge Air Cooler Outlet Pressure
2632,Engine Charge Air Cooler 1 Bypass
2633,Engine Variable Geometry Turbocharger (VGT) 1 Nozzle Position
2634,Power Relay
2635,"""Neutral Only"" Power Relay"
2636,Windshield Wiper Motor ON/OFF
2637,Windshield Wiper Motor Speed
2638,Differential Lock Control Valve #2
2639,"Cab Door ""Lock"" Control"
2640,"Cab Door ""Unlock"" Control"
2641,Horn
2642,Mirror 1 Heater
2643,Battery Monitor Load #1
2644,Battery Monitor Load #2
2645,"ECU ""Wake Up"" Control"
2646,Auxiliary Output #4
2647,Auxiliary Output #5
2648,Maintenance Lamp
2649,Low Air Pressure
2650,Fan Override Indicator
2651,Interior Lamps
2652,Switch Diagnostic Enable
2653,Headlamp Low Beam Left #1
2654,Headlamp Low Beam Left #2
2655,Headlamp Low Beam Right #1
2656,Headlamp Low Beam Right #2
2657,Engine Auxiliary Cooling System
2658,Engine Intake Air Precleaner
2659,Engine Exhaust Gas Recirculation 1 Mass Flow Rate
2660,Joystick 1 X-Axis Position
2661,Joystick 1 Y-Axis Position
2662,Joystick 1 Grip X-Axis Position
2663,Joystick 1 Grip Y-Axis Position
2664,Joystick 1 Theta-Axis Position
2665,Joystick 1 X-Axis Lever Right Positive Position Status
2666,Joystick 1 Y-Axis Lever Forward Positive Position Status
2667,Joystick 1 Grip X-Axis Lever Right Positive Position Status
2668,Joystick 1 Grip Y-Axis Lever Forward Positive Position Status
2669,Joystick 1 Theta-Axis Clockwise Positive Position Status
2670,Joystick 1 X-Axis Lever Left Negative Position Status
2671,Joystick 1 Y-Axis Lever Back Negative Position Status
2672,Joystick 1 Grip X-Axis Lever Left Negative Position Status
2673,Joystick 1 Grip Y-Axis Lever Back Negative Position Status
2674,Joystick 1 Theta-Axis Counter Clockwise Negative Position Status
2675,Joystick 1 X-Axis Neutral Position Status
2676,Joystick 1 Y-Axis Neutral Position Status
2677,Joystick 1 Grip X-Axis Neutral Position Status
2678,Joystick 1 Grip Y-Axis Neutral Position Status
2679,Joystick 1 Theta-Axis Neutral Position Status
2680,Joystick 1 X-Axis Detent Position Status
2681,Joystick 1 Y-Axis Detent Position Status
2682,Joystick 1 Grip X-Axis Detent Position Status
2683,Joystick 1 Grip Y-Axis Detent Position Status
2684,Joystick 1 Theta-Axis Detent Position Status
2685,Joystick 1 Button 1 Pressed Status
2686,Joystick 1 Button 2 Pressed Status
2687,Joystick 1 Button 3 Pressed Status
2688,Joystick 1 Button 4 Pressed Status
2689,Joystick 1 Button 5 Pressed Status
2690,Joystick 1 Button 6 Pressed Status
2691,Joystick 1 Button 7 Pressed Status
2692,Joystick 1 Button 8 Pressed Status
2693,Joystick 1 Button 9 Pressed Status
2694,Joystick 1 Button 10 Pressed Status
2695,Joystick 1 Button 11 Pressed Status
2696,Joystick 1 Button 12 Pressed Status
2697,Joystick 2 X-Axis Position
2698,Joystick 2 Y-Axis Position
2699,Joystick 2 Grip X-Axis Position
2700,Joystick 2 Grip Y-Axis Position
2701,Joystick 2 Theta-Axis Position
2702,Joystick 2 X-Axis Lever Right Positive Position Status
2703,Joystick 2 Y-Axis Lever Forward Positive Position Status
2704,Joystick 2 Grip X-Axis Lever Right Positive Position Status
2705,Joystick 2 Grip Y-Axis Lever Forward Positive Position Status
2706,Joystick 2 Theta-Axis Clockwise Positive Position Status
2707,Joystick 2 X-Axis Lever Left Negative Position Status
2708,Joystick 2 Y-Axis Lever Back Negative Position Status
2709,Joystick 2 Grip X-Axis Lever Left Negative Position Status
2710,Joystick 2 Grip Y-Axis Lever Back Negative Position Status
2711,Joystick 2 Theta-Axis Counter Clockwise Negative Position Status
2712,Joystick 2 X-Axis Neutral Position Status
2713,Joystick 2 Y-Axis Neutral Position Status
2714,Joystick 2 Grip X-Axis Neutral Position Status
2715,Joystick 2 Grip Y-Axis Neutral Position Status
2716,Joystick 2 Theta-Axis Neutral Position Status
2717,Joystick 2 X-Axis Detent Position Status
2718,Joystick 2 Y-Axis Detent Position Status
2719,Joystick 2 Grip X-Axis Detent Position Status
2720,Joystick 2 Grip Y-Axis Detent Position Status
2721,Joystick 2 Theta-Axis Detent Position Status
2722,Joystick 2 Button 1 Pressed Status
2723,Joystick 2 Button 2 Pressed Status
2724,Joystick 2 Button 3 Pressed Status
2725,Joystick 2 Button 4 Pressed Status
2726,Joystick 2 Button 5 Pressed Status
2727,Joystick 2 Button 6 Pressed Status
2728,Joystick 2 Button 7 Pressed Status
2729,Joystick 2 Button 8 Pressed Status
2730,Joystick 2 Button 9 Pressed Status
2731,Joystick 2 Button 10 Pressed Status
2732,Joystick 2 Button 11 Pressed Status
2733,Joystick 2 Button 12 Pressed Status
2734,Joystick 3 X-Axis Position
2735,Joystick 3 Y-Axis Position
2736,Joystick 3 Grip X-Axis Position
2737,Joystick 3 Grip Y-Axis Position
2738,Joystick 3 Theta-Axis Position
2739,Joystick 3 X-Axis Lever Right Positive Position Status
2740,Joystick 3 Y-Axis Lever Forward Positive Position Status
2741,Joystick 3 Grip X-Axis Lever Right Positive Position Status
2742,Joystick 3 Grip Y-Axis Lever Forward Positive Position Status
2743,Joystick 3 Theta-Axis Clockwise Positive Position Status
2744,Joystick 3 X-Axis Lever Left Negative Position Status
2745,Joystick 3 Y-Axis Lever Back Negative Position Status
2746,Joystick 3 Grip X-Axis Lever Left Negative Position Status
2747,Joystick 3 Grip Y-Axis Lever Back Negative Position Status
2748,Joystick 3 Theta-Axis Counter Clockwise Negative Position Status
2749,Joystick 3 X-Axis Neutral Position Status
2750,Joystick 3 Y-Axis Neutral Position Status
2751,Joystick 3 Grip X-Axis Neutral Position Status
2752,Joystick 3 Grip Y-Axis Neutral Position Status
2753,Joystick 3 Theta-Axis Neutral Position Status
2754,Joystick 3 X-Axis Detent Position Status
2755,Joystick 3 Y-Axis Detent Position Status
2756,Joystick 3 Grip X-Axis Detent Position Status
2757,Joystick 3 Grip Y-Axis Detent Position Status
2758,Joystick 3 Theta-Axis Detent Position Status
2759,Joystick 3 Button 1 Pressed Status
2760,Joystick 3 Button 2 Pressed Status
2761,Joystick 3 Button 3 Pressed Status
2762,Joystick 3 Button 4 Pressed Status
2763,Joystick 3 Button 5 Pressed Status
2764,Joystick 3 Button 6 Pressed Status
2765,Joystick 3 Button 7 Pressed Status
2766,Joystick 3 Button 8 Pressed Status
2767,Joystick 3 Button 9 Pressed Status
2768,Joystick 3 Button 10 Pressed Status
2769,Joystick 3 Button 11 Pressed Status
2770,Joystick 3 Button 12 Pressed Status
2771,Engine Turbocharger Compressor Bypass Actuator 1 Control
2772,Engine Turbocharger Compressor Blowoff Actuator 1 Control
2773,Engine Fuel Supply Flow Rate
2774,Engine Fuel Return Flow Rate
2775,Engine Fuel Supply Temperature
2776,Engine Fuel Return Temperature
2777,Number of Fuel Consumption Monitoring Transducers
2778,Engine Idle Fuel Flow Rate Threshold
2779,SLI Battery 3 Temperature
2780,SLI Battery 4 Temperature
2781,Engine Secondary Coolant Circuit Coolant Pressure 2
2782,Engine Secondary Coolant Circuit Coolant Temperature 2
2783,Aftertreatment 1 Gas Oxidation Catalyst Missing
2784,Aftertreatment 2 Gas Oxidation Catalyst Missing
2785,Aftertreatment 1 Three Way Catalyst Missing
2786,Aftertreatment 2 Three Way Catalyst Missing
2789,Engine Turbocharger 1 Calculated Turbine Intake Temperature
2790,Engine Turbocharger 1 Calculated Turbine Outlet Temperature
2791,Engine Exhaust Gas Recirculation 1 Valve 1 Control 1
2792,Engine Variable Geometry Turbocharger (VGT) Air Control Shutoff Valve
2793,Laser Strike Data Latency
2794,Absolute Laser Strike Position
2795,Engine Variable Geometry Turbocharger (VGT) 1 Actuator Position
2796,Transfer Case Selector Switch
2797,Engine Fuel 1 Injector Group 1
2798,Engine Fuel 1 Injector Group 2
2799,Engine Turbocharger 2 Compressor Outlet Temperature
2800,Engine Turbocharger 3 Compressor Outlet Temperature
2801,Engine Turbocharger 4 Compressor Outlet Temperature
2802,Data Memory Usage
2803,Keep-Alive Battery Consumption
2804,FMS-standard Diagnostics Supported
2805,FMS-standard Requests Supported
2806,FMS-standard SW-version supported.
2807,Engine Fuel Shutoff 2 Control
2808,Keypad
2809,Engine Air Filter 2 Differential Pressure
2810,Engine Air Filter 3 Differential Pressure
2811,Engine Air Filter 4 Differential Pressure
2812,Engine Overspeed Test
2813,Engine Air Shutoff Command Status
2814,Engine Alarm Output Command Status
2815,Engine Alarm Acknowledge
2816,Simultaneous Upshift and Downshift
2817,Operator Using Clutch Pedal During Non-Recoverable Clutch Fault
2818,Operators Rear PTO Switch On with Operator Not Present
2819,Park Interlock Error
2820,Operator Not Present During Reverser Command
2821,Reverser Lever Neutral and Power Signals Conflict
2822,Reverser Lever Neither Forward or Reverse
2823,Reverser Lever Simultaneous Forward and Reverse
2824,Reverser Lever Motion Interlock Conflict
2825,Reverser Lever
2826,Reverser Lever Multiple Switch Conflicts
2827,Power Up Without Neutral
2828,Reverser Lever In Power Zero/Direction Transition Too Long
2829,Reverser Lever in Neutral/Park Transition Too Long
2830,Reversing Ratio Rationality Fault
2831,No Carrier Speed at Start-up
2832,Operator Not in Operating Station
2833,Motion with Park Brake Engaged
2834,No Hydrostatic Unit Speed at Start-up
2835,Neutral to Gear Command Conflict
2836,"Battery 1 Potential 2 (Voltage), Switched"
2837,Identity Number
2838,Manufacturer Code
2839,Function Instance
2840,ECU Instance
2841,Function
2842,Vehicle System
2843,Vehicle System Instance
2844,Arbitrary Address Capable
2845,NAME of Working Set Member
2846,Industry Group
2847,Address Assignment (new source address)
2848,NAME of Controller Application (for address claimed)
2849,NAME of Commanded Address Target
2850,Communications Antenna
2851,Communications Service Personal Identification Number
2852,Communications Service Subscriber Identification Module
2853,Communications Connection
2854,Communications Carrier
2855,Communications Bit Error Rate
2856,Communications Data Upload
2857,Communications Data Download
2858,Machine Data Configuration 1
2859,Machine Data Configuration 2
2860,Machine Data Configuration 3
2861,Machine Data Configuration 4
2862,Machine Data Configuration 5
2863,Front Operator Wiper Switch
2864,Front Non-operator Wiper Switch
2865,Rear Wiper Switch
2866,Front Operator Washer Switch
2867,Front Non-operator Washer Switch
2868,Rear Washer Function
2869,Front Operator Wiper Delay Control
2870,Front Non-operator Wiper Delay Control
2871,Rear Wiper Delay Control
2872,Main Light Switch
2873,Work Light Switch
2874,High-Low Beam Switch
2875,Hazard Light Switch
2876,Turn Signal Switch
2877,Operators Desired - Delayed Lamp Off Time
2878,Operators Desired Back-light
2879,Engine Droop Accelerator 2 Select
2880,Engine Operator Primary Intermediate Speed Select
2881,Engine Droop Accelerator 1 Select
2882,Engine Alternate Rating Select
2883,Engine Alternate Low Idle Switch
2884,Engine Auxiliary Governor Switch
2885,Engine Droop Auxiliary Input Select
2886,Engine Droop Remote Accelerator Select
2887,Total Count of Configuration Changes Made
2888,Engine Alternate Rating Select State
2889,Engine Droop Accelerator 1 Select State
2890,Engine Multi-Unit Sync State
2891,Engine Alternate Low Idle Select State
2892,Engine Operator Primary Intermediate Speed Select State
2893,Engine Alternate Droop Accelerator 2 Select State
2894,Engine Droop Remote Accelerator Select State
2895,Engine Droop Auxiliary Input Select State
2896,Engine Auxiliary Governor State
2897,Operator Engine PTO Governor Memory Select Switch
2898,Engine Start Enable Device 2 Configuration
2899,Engine Start Enable Device 1 Configuration
2900,Transmission Engine Crank Enable
2901,ECU Part Number
2902,ECU Serial Number
2903,ECU Location
2904,ECU Type
2905,Transmission Range Clutch C7 Solenoid
2906,Transmission Range Clutch C8 Solenoid
2907,Transmission Axle Disconnect Clutch Valve Actuator
2908,Transmission Boost Pressure Valve Actuator
2909,Torque Converter Modulating Clutch Valve Actuator
2910,Transmission PTO Clutch Valve Actuator
2911,Halt brake switch
2912,Hill holder mode
2913,Halt brake mode
2914,XBR EBI Mode
2915,XBR Priority
2916,XBR Control Mode
2917,XBR System State
2918,XBR Active Control Mode
2919,Foundation Brake Use
2920,External Acceleration Demand
2921,XBR Acceleration Limit
2922,Steerable Lift Axle Lowering Inhibit
2923,Status of Steering Axle
2924,Steering Type
2925,Type of Steering Forces
2926,Type of Steering Transmission
2927,Actual Inner wheel steering angle
2928,Axle Location
2930,Hydraulic Brake System Audible Warning Command
2931,Hydraulic Brake Fluid Level Switch
2932,Valve State
2933,Valve State Command
2934,Valve Fail Safe Mode
2935,Valve Fail Safe Mode Command
2936,General Purpose Valve Number
2937,Extend Port Measured Flow
2938,Retract Port Measured Flow
2939,Extend Port Estimated Flow
2940,Retract Port Estimated Flow
2941,Extend Port Pressure
2942,Retract Port Pressure
2943,Return Port Pressure
2944,Port Flow Command
2945,Active Shift Console Indicator
2946,Engine Mixer Intake Relative Humidity
2947,Engine Fuel Rack Position #2
2948,Engine Intake Valve Actuation System Oil Pressure
2949,Engine Intake Valve Actuation System Oil Pressure Control Valve
2950,Engine Intake Valve Actuator #1
2951,Engine Intake Valve Actuator #2
2952,Engine Intake Valve Actuator #3
2953,Engine Intake Valve Actuator #4
2954,Engine Intake Valve Actuator #5
2955,Engine Intake Valve Actuator #6
2956,Engine Intake Valve Actuator #7
2957,Engine Intake Valve Actuator #8
2958,Engine Intake Valve Actuator #9
2959,Engine Intake Valve Actuator #10
2960,Engine Intake Valve Actuator #11
2961,Engine Intake Valve Actuator #12
2962,Engine Intake Valve Actuator #13
2963,Engine Intake Valve Actuator #14
2964,Engine Intake Valve Actuator #15
2965,Engine Intake Valve Actuator #16
2966,Engine Intake Valve Actuator #17
2967,Engine Intake Valve Actuator #18
2968,Engine Intake Valve Actuator #19
2969,Engine Intake Valve Actuator #20
2970,Accelerator Pedal 2 Low Idle Switch
2971,Accelerator Pedal 3 Low Idle Switch
2972,Accelerator Pedal Position 1 Output 2
2973,Accelerator Pedal Position 1 Output 3
2974,Accelerator Pedal Position 2 Output 2
2975,Accelerator Pedal Position 2 Output 3
2976,Accelerator Pedal Position 3 Output 2
2977,Accelerator Pedal Position 3 Output 3
2978,Estimated Engine Parasitic Losses - Percent Torque
